;massa_A;
t;x;y
64.249;-0.370;0.113
64.266;-0.372;0.113
64.282;-0.372;0.113
64.299;-0.372;0.113
64.316;-0.370;0.112
64.332;-0.368;0.111
64.349;-0.365;0.110
64.366;-0.361;0.109
64.382;-0.357;0.108
64.399;-0.351;0.106
64.416;-0.345;0.104
64.432;-0.338;0.102
64.449;-0.330;9.957E-2
64.466;-0.321;9.711E-2
64.482;-0.312;9.452E-2
64.499;-0.301;9.183E-2
64.516;-0.290;8.918E-2
64.532;-0.279;8.652E-2
64.549;-0.266;8.374E-2
64.566;-0.254;8.098E-2
64.582;-0.240;7.852E-2
64.599;-0.226;7.606E-2
64.616;-0.211;7.368E-2
64.632;-0.196;7.144E-2
64.649;-0.181;6.949E-2
64.666;-0.165;6.767E-2
64.682;-0.148;6.590E-2
64.699;-0.131;6.465E-2
64.716;-0.115;6.362E-2
64.732;-9.735E-2;6.277E-2
64.749;-7.996E-2;6.220E-2
64.765;-6.261E-2;6.215E-2
64.782;-4.494E-2;6.218E-2
64.799;-2.746E-2;6.246E-2
64.816;-9.945E-3;6.324E-2
64.832;7.465E-3;6.425E-2
64.849;2.480E-2;6.563E-2
64.866;4.192E-2;6.723E-2
64.882;5.866E-2;6.918E-2
64.899;7.525E-2;7.116E-2
64.916;9.131E-2;7.361E-2
64.932;0.107;7.624E-2
64.949;0.122;7.904E-2
64.965;0.137;8.189E-2
64.982;0.152;8.496E-2
64.999;0.166;8.808E-2
65.016;0.179;9.137E-2
65.032;0.192;9.458E-2
65.049;0.204;9.783E-2
65.066;0.215;0.101
65.082;0.226;0.104
65.099;0.236;0.107
65.115;0.246;0.110
65.132;0.254;0.113
65.149;0.262;0.116
65.165;0.269;0.118
65.182;0.275;0.121
65.199;0.281;0.123
65.215;0.286;0.124
65.232;0.290;0.126
65.249;0.293;0.127
65.266;0.295;0.128
65.282;0.297;0.129
65.299;0.298;0.129
65.315;0.298;0.129
65.332;0.297;0.128
65.349;0.295;0.128
65.365;0.293;0.127
65.382;0.290;0.126
65.399;0.285;0.124
65.415;0.281;0.122
65.432;0.275;0.120
65.449;0.268;0.118
65.465;0.261;0.115
65.482;0.253;0.112
65.499;0.244;0.110
65.515;0.235;0.106
65.532;0.224;0.103
65.549;0.213;0.100
65.565;0.201;9.717E-2
65.582;0.189;9.399E-2
65.599;0.176;9.075E-2
65.615;0.163;8.760E-2
65.632;0.149;8.454E-2
65.649;0.134;8.138E-2
65.665;0.119;7.851E-2
65.682;0.103;7.576E-2
65.699;8.734E-2;7.320E-2
65.715;7.093E-2;7.097E-2
65.732;5.462E-2;6.888E-2
65.749;3.785E-2;6.706E-2
65.765;2.069E-2;6.572E-2
65.782;3.382E-3;6.436E-2
65.799;-1.401E-2;6.352E-2
65.815;-3.140E-2;6.283E-2
65.832;-4.887E-2;6.246E-2
65.849;-6.637E-2;6.244E-2
65.865;-8.380E-2;6.275E-2
65.882;-0.101;6.330E-2
65.899;-0.118;6.415E-2
65.915;-0.135;6.521E-2
65.932;-0.151;6.652E-2
65.949;-0.167;6.818E-2
65.965;-0.183;7.003E-2
65.982;-0.198;7.205E-2
65.999;-0.213;7.419E-2
66.015;-0.228;7.641E-2
66.032;-0.242;7.886E-2
66.049;-0.255;8.146E-2
66.065;-0.267;8.386E-2
66.082;-0.279;8.651E-2
66.099;-0.291;8.910E-2
66.115;-0.301;9.170E-2
66.132;-0.311;9.427E-2
66.149;-0.320;9.661E-2
66.165;-0.329;9.897E-2
66.182;-0.337;0.101
66.198;-0.343;0.103
66.215;-0.349;0.105
66.232;-0.355;0.107
66.249;-0.359;0.108
66.265;-0.363;0.109
66.282;-0.366;0.110
66.299;-0.368;0.111
66.315;-0.369;0.111
66.332;-0.369;0.111
66.348;-0.369;0.111
66.365;-0.367;0.111
66.382;-0.365;0.110
66.398;-0.362;0.109
66.415;-0.358;0.108
66.432;-0.354;0.106
66.448;-0.348;0.105
66.465;-0.342;0.103
66.482;-0.335;0.101
66.499;-0.327;9.857E-2
66.515;-0.319;9.637E-2
66.532;-0.310;9.392E-2
66.548;-0.300;9.148E-2
66.565;-0.289;8.894E-2
66.582;-0.278;8.645E-2
66.598;-0.266;8.388E-2
66.615;-0.254;8.123E-2
66.632;-0.241;7.879E-2
66.648;-0.227;7.637E-2
66.665;-0.213;7.404E-2
66.682;-0.198;7.194E-2
66.698;-0.183;6.995E-2
66.715;-0.167;6.815E-2
66.732;-0.151;6.655E-2
66.748;-0.135;6.516E-2
66.765;-0.119;6.416E-2
66.782;-0.102;6.331E-2
66.798;-8.484E-2;6.282E-2
66.815;-6.777E-2;6.254E-2
66.832;-5.058E-2;6.256E-2
66.848;-3.327E-2;6.280E-2
66.865;-1.604E-2;6.341E-2
66.882;1.141E-3;6.432E-2
66.898;1.830E-2;6.562E-2
66.915;3.524E-2;6.711E-2
66.932;5.202E-2;6.893E-2
66.948;6.846E-2;7.086E-2
66.965;8.465E-2;7.312E-2
66.982;0.100;7.566E-2
66.998;0.116;7.818E-2
67.015;0.131;8.097E-2
67.032;0.146;8.392E-2
67.048;0.160;8.690E-2
67.065;0.173;8.991E-2
67.082;0.186;9.315E-2
67.098;0.199;9.645E-2
67.115;0.210;9.955E-2
67.132;0.221;0.103
67.148;0.232;0.106
67.165;0.241;0.109
67.182;0.250;0.112
67.198;0.259;0.114
67.215;0.266;0.117
67.231;0.273;0.119
67.248;0.279;0.121
67.265;0.284;0.123
67.282;0.288;0.125
67.298;0.291;0.126
67.315;0.294;0.127
67.332;0.296;0.127
67.348;0.297;0.128
67.365;0.296;0.128
67.382;0.296;0.127
67.398;0.294;0.127
67.415;0.292;0.126
67.432;0.288;0.124
67.448;0.284;0.123
67.465;0.279;0.121
67.482;0.274;0.119
67.498;0.267;0.117
67.515;0.260;0.114
67.532;0.252;0.112
67.548;0.243;0.109
67.565;0.234;0.106
67.582;0.224;0.103
67.598;0.213;9.953E-2
67.615;0.201;9.639E-2
67.631;0.189;9.319E-2
67.648;0.176;9.000E-2
67.665;0.163;8.674E-2
67.681;0.149;8.370E-2
67.698;0.134;8.063E-2
67.715;0.120;7.791E-2
67.732;0.105;7.527E-2
67.748;8.908E-2;7.283E-2
67.765;7.308E-2;7.067E-2
67.781;5.662E-2;6.847E-2
67.798;4.021E-2;6.667E-2
67.815;2.337E-2;6.511E-2
67.831;6.557E-3;6.397E-2
67.848;-1.037E-2;6.305E-2
67.865;-2.763E-2;6.252E-2
67.881;-4.480E-2;6.205E-2
67.898;-6.181E-2;6.195E-2
67.915;-7.895E-2;6.211E-2
67.931;-9.581E-2;6.251E-2
67.948;-0.112;6.336E-2
67.965;-0.129;6.436E-2
67.981;-0.145;6.569E-2
67.998;-0.161;6.732E-2
68.015;-0.177;6.910E-2
68.031;-0.192;7.090E-2
68.048;-0.207;7.294E-2
68.065;-0.221;7.539E-2
68.081;-0.235;7.778E-2
68.098;-0.248;8.032E-2
68.115;-0.261;8.285E-2
68.131;-0.273;8.539E-2
68.148;-0.285;8.808E-2
68.165;-0.296;9.068E-2
68.181;-0.306;9.322E-2
68.198;-0.315;9.565E-2
68.215;-0.324;9.804E-2
68.231;-0.332;0.100
68.248;-0.339;0.102
68.265;-0.345;0.104
68.281;-0.351;0.106
68.298;-0.355;0.108
68.315;-0.360;0.109
68.331;-0.363;0.110
68.348;-0.365;0.111
68.364;-0.367;0.111
68.381;-0.367;0.112
68.398;-0.367;0.112
68.415;-0.366;0.111
68.431;-0.364;0.111
68.448;-0.361;0.110
68.465;-0.358;0.109
68.481;-0.353;0.107
68.498;-0.348;0.106
68.514;-0.342;0.104
68.531;-0.335;0.102
68.548;-0.327;9.996E-2
68.564;-0.319;9.774E-2
68.581;-0.310;9.538E-2
68.598;-0.301;9.304E-2
68.614;-0.290;9.026E-2
68.631;-0.279;8.762E-2
68.648;-0.267;8.509E-2
68.664;-0.255;8.246E-2
68.681;-0.242;8.007E-2
68.698;-0.228;7.758E-2
68.714;-0.214;7.542E-2
68.731;-0.199;7.319E-2
68.748;-0.184;7.110E-2
68.764;-0.169;6.930E-2
68.781;-0.153;6.753E-2
68.798;-0.137;6.608E-2
68.814;-0.120;6.496E-2
68.831;-0.104;6.405E-2
68.848;-8.710E-2;6.345E-2
68.864;-7.014E-2;6.308E-2
68.881;-5.302E-2;6.310E-2
68.898;-3.603E-2;6.333E-2
68.914;-1.913E-2;6.373E-2
68.931;-2.116E-3;6.445E-2
68.948;1.480E-2;6.559E-2
68.964;3.131E-2;6.694E-2
68.981;4.781E-2;6.842E-2
68.998;6.403E-2;7.028E-2
69.014;7.991E-2;7.243E-2
69.031;9.558E-2;7.468E-2
69.048;0.111;7.721E-2
69.064;0.126;7.973E-2
69.081;0.140;8.251E-2
69.098;0.154;8.538E-2
69.114;0.168;8.835E-2
69.131;0.181;9.135E-2
69.148;0.193;9.448E-2
69.164;0.205;9.769E-2
69.181;0.216;0.101
69.198;0.226;0.104
69.214;0.236;0.107
69.231;0.245;0.109
69.248;0.254;0.112
69.264;0.261;0.115
69.281;0.268;0.117
69.298;0.274;0.119
69.314;0.279;0.121
69.331;0.284;0.122
69.348;0.287;0.124
69.364;0.290;0.125
69.381;0.292;0.126
69.398;0.294;0.126
69.414;0.294;0.126
69.431;0.294;0.126
69.448;0.293;0.126
69.464;0.290;0.125
69.481;0.288;0.124
69.498;0.284;0.122
69.514;0.279;0.121
69.531;0.274;0.119
69.548;0.268;0.117
69.564;0.261;0.114
69.581;0.253;0.112
69.597;0.245;0.109
69.614;0.236;0.106
69.631;0.226;0.103
69.648;0.215;9.997E-2
69.664;0.204;9.674E-2
69.681;0.192;9.347E-2
69.698;0.179;9.017E-2
69.714;0.165;8.695E-2
69.731;0.151;8.384E-2
69.748;0.138;8.097E-2
69.764;0.123;7.821E-2
69.781;0.107;7.542E-2
69.797;9.166E-2;7.310E-2
69.814;7.565E-2;7.078E-2
69.831;5.958E-2;6.875E-2
69.848;4.287E-2;6.695E-2
69.864;2.606E-2;6.531E-2
69.881;9.139E-3;6.403E-2
69.898;-7.858E-3;6.306E-2
69.914;-2.516E-2;6.253E-2
69.931;-4.229E-2;6.212E-2
69.947;-5.935E-2;6.192E-2
69.964;-7.645E-2;6.220E-2
69.981;-9.321E-2;6.261E-2
69.997;-0.110;6.342E-2
70.014;-0.126;6.432E-2
70.031;-0.143;6.560E-2
70.047;-0.158;6.713E-2
70.064;-0.174;6.900E-2
70.081;-0.189;7.090E-2
70.098;-0.204;7.294E-2
70.114;-0.218;7.521E-2
70.131;-0.232;7.760E-2
70.147;-0.245;8.010E-2
70.164;-0.257;8.268E-2
70.181;-0.269;8.520E-2
70.197;-0.280;8.767E-2
70.214;-0.291;9.006E-2
70.231;-0.301;9.263E-2
70.247;-0.310;9.487E-2
70.264;-0.319;9.722E-2
70.281;-0.326;9.946E-2
70.297;-0.333;0.101
70.314;-0.340;0.103
70.331;-0.345;0.105
70.347;-0.350;0.106
70.364;-0.354;0.107
70.381;-0.357;0.109
70.397;-0.360;0.109
70.414;-0.361;0.110
70.431;-0.362;0.110
70.447;-0.362;0.110
70.464;-0.361;0.110
70.481;-0.360;0.109
70.497;-0.357;0.109
70.514;-0.354;0.108
70.531;-0.350;0.106
70.547;-0.345;0.105
70.564;-0.340;0.103
70.581;-0.334;0.101
70.597;-0.326;9.906E-2
70.614;-0.319;9.692E-2
70.631;-0.310;9.465E-2
70.647;-0.301;9.236E-2
70.664;-0.291;8.981E-2
70.681;-0.280;8.732E-2
70.697;-0.269;8.484E-2
70.714;-0.257;8.234E-2
70.731;-0.244;7.985E-2
70.747;-0.231;7.739E-2
70.764;-0.217;7.499E-2
70.781;-0.203;7.273E-2
70.797;-0.188;7.070E-2
70.814;-0.173;6.877E-2
70.831;-0.157;6.714E-2
70.847;-0.142;6.570E-2
70.864;-0.125;6.445E-2
70.880;-0.109;6.344E-2
70.897;-9.212E-2;6.267E-2
70.914;-7.521E-2;6.229E-2
70.931;-5.835E-2;6.212E-2
70.947;-4.125E-2;6.225E-2
70.964;-2.416E-2;6.271E-2
70.981;-7.051E-3;6.339E-2
70.997;9.887E-3;6.436E-2
71.014;2.674E-2;6.563E-2
71.031;4.344E-2;6.722E-2
71.047;5.987E-2;6.900E-2
71.064;7.575E-2;7.100E-2
71.080;9.172E-2;7.334E-2
71.097;0.107;7.561E-2
71.114;0.122;7.830E-2
71.130;0.137;8.111E-2
71.147;0.151;8.409E-2
71.164;0.164;8.701E-2
71.180;0.177;9.003E-2
71.197;0.190;9.315E-2
71.214;0.202;9.636E-2
71.230;0.213;9.944E-2
71.247;0.223;0.102
71.264;0.233;0.105
71.280;0.242;0.108
71.297;0.251;0.111
71.314;0.259;0.113
71.331;0.265;0.116
71.347;0.271;0.118
71.364;0.277;0.119
71.380;0.281;0.121
71.397;0.285;0.123
71.414;0.288;0.124
71.430;0.290;0.124
71.447;0.291;0.125
71.464;0.291;0.125
71.480;0.291;0.125
71.497;0.290;0.124
71.514;0.288;0.124
71.530;0.285;0.123
71.547;0.281;0.121
71.564;0.277;0.120
71.580;0.272;0.118
71.597;0.265;0.116
71.614;0.259;0.114
71.630;0.251;0.111
71.647;0.243;0.109
71.664;0.234;0.106
71.680;0.224;0.103
71.697;0.214;0.100
71.714;0.203;9.705E-2
71.730;0.191;9.412E-2
71.747;0.179;9.091E-2
71.764;0.167;8.813E-2
71.780;0.153;8.514E-2
71.797;0.139;8.221E-2
71.814;0.125;7.948E-2
71.830;0.110;7.691E-2
71.847;9.503E-2;7.447E-2
71.864;7.951E-2;7.229E-2
71.880;6.358E-2;7.016E-2
71.897;4.751E-2;6.821E-2
71.914;3.116E-2;6.666E-2
71.930;1.456E-2;6.535E-2
71.947;-2.227E-3;6.417E-2
71.964;-1.894E-2;6.340E-2
71.980;-3.608E-2;6.290E-2
71.997;-5.297E-2;6.270E-2
72.014;-6.988E-2;6.269E-2
72.030;-8.653E-2;6.305E-2
72.047;-0.103;6.374E-2
72.064;-0.120;6.455E-2
72.080;-0.136;6.565E-2
72.097;-0.152;6.713E-2
72.114;-0.168;6.878E-2
72.130;-0.183;7.065E-2
72.147;-0.197;7.250E-2
72.163;-0.212;7.460E-2
72.180;-0.226;7.691E-2
72.197;-0.239;7.928E-2
72.213;-0.252;8.175E-2
72.230;-0.264;8.420E-2
72.247;-0.276;8.682E-2
72.264;-0.287;8.920E-2
72.280;-0.297;9.172E-2
72.297;-0.307;9.399E-2
72.314;-0.315;9.636E-2
72.330;-0.324;9.848E-2
72.347;-0.331;0.101
72.364;-0.337;0.102
72.380;-0.343;0.104
72.397;-0.348;0.105
72.414;-0.352;0.107
72.430;-0.356;0.108
72.447;-0.358;0.109
72.464;-0.360;0.109
72.480;-0.361;0.109
72.497;-0.361;0.109
72.514;-0.361;0.109
72.530;-0.359;0.109
72.547;-0.357;0.108
72.564;-0.353;0.107
72.580;-0.349;0.105
72.597;-0.345;0.104
72.613;-0.339;0.102
72.630;-0.333;0.100
72.647;-0.326;9.830E-2
72.663;-0.318;9.606E-2
72.680;-0.310;9.392E-2
72.697;-0.300;9.148E-2
72.713;-0.290;8.912E-2
72.730;-0.280;8.666E-2
72.747;-0.269;8.411E-2
72.763;-0.257;8.167E-2
72.780;-0.244;7.930E-2
72.797;-0.231;7.687E-2
72.813;-0.218;7.459E-2
72.830;-0.203;7.246E-2
72.847;-0.189;7.042E-2
72.863;-0.174;6.862E-2
72.880;-0.159;6.676E-2
72.897;-0.143;6.535E-2
72.913;-0.127;6.406E-2
72.930;-0.111;6.313E-2
72.947;-9.446E-2;6.255E-2
72.963;-7.787E-2;6.208E-2
72.980;-6.111E-2;6.186E-2
72.997;-4.447E-2;6.188E-2
73.013;-2.768E-2;6.230E-2
73.030;-1.085E-2;6.306E-2
73.047;5.789E-3;6.413E-2
73.063;2.214E-2;6.532E-2
73.080;3.850E-2;6.675E-2
73.097;5.457E-2;6.851E-2
73.113;7.078E-2;7.050E-2
73.130;8.619E-2;7.261E-2
73.147;0.101;7.500E-2
73.163;0.116;7.734E-2
73.180;0.131;8.019E-2
73.197;0.145;8.302E-2
73.213;0.159;8.592E-2
73.230;0.172;8.894E-2
73.247;0.184;9.208E-2
73.263;0.196;9.511E-2
73.280;0.207;9.813E-2
73.297;0.218;0.101
73.313;0.228;0.104
73.330;0.237;0.107
73.347;0.245;0.110
73.363;0.254;0.112
73.380;0.261;0.115
73.397;0.267;0.117
73.413;0.273;0.119
73.430;0.277;0.121
73.446;0.281;0.122
73.463;0.285;0.123
73.480;0.287;0.124
73.496;0.289;0.125
73.513;0.290;0.125
73.530;0.290;0.125
73.546;0.289;0.124
73.563;0.287;0.124
73.580;0.284;0.123
73.596;0.281;0.122
73.613;0.277;0.120
73.630;0.272;0.118
73.646;0.266;0.116
73.663;0.259;0.114
73.680;0.252;0.112
73.696;0.244;0.109
73.713;0.235;0.106
73.730;0.225;0.104
73.746;0.215;0.101
73.763;0.204;9.739E-2
73.780;0.192;9.430E-2
73.796;0.181;9.121E-2
73.813;0.168;8.822E-2
73.830;0.154;8.514E-2
73.846;0.140;8.221E-2
73.863;0.126;7.953E-2
73.880;0.112;7.688E-2
73.896;9.649E-2;7.439E-2
73.913;8.101E-2;7.225E-2
73.930;6.520E-2;7.008E-2
73.946;4.928E-2;6.802E-2
73.963;3.299E-2;6.651E-2
73.980;1.648E-2;6.514E-2
73.996;-2.272E-4;6.403E-2
74.013;-1.691E-2;6.325E-2
74.030;-3.362E-2;6.269E-2
74.046;-5.030E-2;6.238E-2
74.063;-6.702E-2;6.246E-2
74.080;-8.356E-2;6.268E-2
74.096;-0.100;6.332E-2
74.113;-0.116;6.413E-2
74.130;-0.132;6.511E-2
74.146;-0.148;6.637E-2
74.163;-0.163;6.796E-2
74.180;-0.178;6.971E-2
74.196;-0.193;7.154E-2
74.213;-0.207;7.354E-2
74.230;-0.221;7.573E-2
74.246;-0.234;7.789E-2
74.263;-0.247;8.025E-2
74.280;-0.259;8.260E-2
74.296;-0.271;8.511E-2
74.313;-0.282;8.751E-2
74.330;-0.292;8.988E-2
74.346;-0.302;9.228E-2
74.363;-0.311;9.452E-2
74.380;-0.319;9.664E-2
74.396;-0.326;9.858E-2
74.413;-0.333;0.101
74.430;-0.339;0.102
74.446;-0.344;0.104
74.463;-0.349;0.105
74.480;-0.352;0.106
74.496;-0.355;0.107
74.513;-0.357;0.108
74.530;-0.358;0.108
74.546;-0.359;0.108
74.563;-0.358;0.108
74.580;-0.357;0.107
74.596;-0.355;0.107
74.613;-0.352;0.106
74.629;-0.349;0.105
74.646;-0.344;0.103
74.663;-0.339;0.102
74.680;-0.333;0.100
74.696;-0.326;9.828E-2
74.713;-0.319;9.627E-2
74.730;-0.310;9.404E-2
74.746;-0.301;9.174E-2
74.763;-0.291;8.936E-2
74.779;-0.281;8.686E-2
74.796;-0.270;8.439E-2
74.813;-0.258;8.199E-2
74.829;-0.246;7.955E-2
74.846;-0.233;7.714E-2
74.863;-0.219;7.489E-2
74.879;-0.205;7.266E-2
74.896;-0.191;7.058E-2
74.913;-0.176;6.884E-2
74.930;-0.161;6.726E-2
74.946;-0.145;6.582E-2
74.963;-0.129;6.452E-2
74.979;-0.113;6.352E-2
74.996;-9.680E-2;6.278E-2
75.013;-8.012E-2;6.227E-2
75.029;-6.349E-2;6.223E-2
75.046;-4.678E-2;6.244E-2
75.063;-3.007E-2;6.275E-2
75.079;-1.324E-2;6.334E-2
75.096;3.295E-3;6.434E-2
75.113;1.988E-2;6.555E-2
75.129;3.630E-2;6.704E-2
75.146;5.242E-2;6.883E-2
75.163;6.816E-2;7.082E-2
75.179;8.387E-2;7.283E-2
75.196;9.898E-2;7.535E-2
75.213;0.114;7.778E-2
75.229;0.128;8.041E-2
75.246;0.142;8.326E-2
75.263;0.155;8.608E-2
75.279;0.168;8.896E-2
75.296;0.180;9.184E-2
75.313;0.192;9.480E-2
75.329;0.204;9.778E-2
75.346;0.214;0.101
75.363;0.224;0.104
75.379;0.233;0.106
75.396;0.241;0.109
75.413;0.249;0.111
75.429;0.256;0.113
75.446;0.262;0.116
75.463;0.268;0.117
75.479;0.273;0.119
75.496;0.277;0.120
75.513;0.280;0.122
75.529;0.283;0.122
75.546;0.284;0.123
75.563;0.285;0.123
75.579;0.285;0.123
75.596;0.284;0.123
75.613;0.283;0.122
75.629;0.280;0.121
75.646;0.277;0.120
75.663;0.273;0.119
75.679;0.269;0.117
75.696;0.263;0.115
75.712;0.257;0.113
75.729;0.250;0.111
75.746;0.242;0.108
75.763;0.234;0.106
75.779;0.225;0.103
75.796;0.215;0.100
75.813;0.204;9.734E-2
75.829;0.193;9.429E-2
75.846;0.181;9.114E-2
75.863;0.169;8.816E-2
75.879;0.156;8.529E-2
75.896;0.142;8.225E-2
75.912;0.129;7.947E-2
75.929;0.114;7.681E-2
75.946;9.941E-2;7.431E-2
75.963;8.396E-2;7.214E-2
75.979;6.819E-2;7.001E-2
75.996;5.243E-2;6.803E-2
76.013;3.624E-2;6.638E-2
76.029;1.980E-2;6.507E-2
76.046;3.196E-3;6.377E-2
76.062;-1.350E-2;6.283E-2
76.079;-3.001E-2;6.224E-2
76.096;-4.706E-2;6.193E-2
76.112;-6.378E-2;6.186E-2
76.129;-8.041E-2;6.205E-2
76.146;-9.698E-2;6.254E-2
76.163;-0.113;6.333E-2
76.179;-0.130;6.434E-2
76.196;-0.145;6.553E-2
76.212;-0.161;6.716E-2
76.229;-0.176;6.888E-2
76.246;-0.191;7.074E-2
76.262;-0.205;7.271E-2
76.279;-0.219;7.493E-2
76.296;-0.232;7.717E-2
76.312;-0.245;7.947E-2
76.329;-0.257;8.187E-2
76.346;-0.269;8.433E-2
76.362;-0.280;8.683E-2
76.379;-0.290;8.910E-2
76.396;-0.300;9.152E-2
76.412;-0.308;9.378E-2
76.429;-0.317;9.603E-2
76.446;-0.324;9.809E-2
76.462;-0.330;9.989E-2
76.479;-0.336;0.102
76.496;-0.341;0.103
76.512;-0.346;0.104
76.529;-0.349;0.106
76.546;-0.352;0.106
76.562;-0.354;0.107
76.579;-0.355;0.107
76.596;-0.355;0.108
76.612;-0.355;0.107
76.629;-0.354;0.107
76.646;-0.352;0.106
76.662;-0.349;0.106
76.679;-0.345;0.105
76.696;-0.341;0.103
76.712;-0.336;0.102
76.729;-0.330;0.100
76.746;-0.323;9.858E-2
76.762;-0.316;9.656E-2
76.779;-0.308;9.447E-2
76.796;-0.299;9.230E-2
76.812;-0.290;8.996E-2
76.829;-0.280;8.752E-2
76.846;-0.269;8.526E-2
76.862;-0.257;8.283E-2
76.879;-0.245;8.041E-2
76.896;-0.233;7.806E-2
76.912;-0.220;7.582E-2
76.929;-0.206;7.361E-2
76.946;-0.192;7.171E-2
76.962;-0.178;6.983E-2
76.979;-0.163;6.817E-2
76.996;-0.148;6.663E-2
77.012;-0.132;6.533E-2
77.029;-0.116;6.428E-2
77.045;-0.100;6.345E-2
77.062;-8.434E-2;6.283E-2
77.079;-6.805E-2;6.257E-2
77.095;-5.155E-2;6.252E-2
77.112;-3.494E-2;6.276E-2
77.129;-1.831E-2;6.320E-2
77.145;-1.971E-3;6.407E-2
77.162;1.432E-2;6.516E-2
77.179;3.083E-2;6.644E-2
77.195;4.684E-2;6.808E-2
77.212;6.262E-2;6.988E-2
77.229;7.823E-2;7.181E-2
77.245;9.357E-2;7.407E-2
77.262;0.108;7.647E-2
77.279;0.123;7.891E-2
77.295;0.137;8.145E-2
77.312;0.151;8.425E-2
77.329;0.164;8.710E-2
77.345;0.176;8.997E-2
77.362;0.188;9.289E-2
77.379;0.200;9.590E-2
77.395;0.211;9.883E-2
77.412;0.221;0.102
77.429;0.230;0.104
77.445;0.239;0.107
77.462;0.247;0.109
77.479;0.254;0.112
77.495;0.261;0.114
77.512;0.267;0.116
77.529;0.272;0.117
77.545;0.276;0.119
77.562;0.279;0.120
77.579;0.281;0.121
77.595;0.283;0.121
77.612;0.284;0.122
77.629;0.284;0.122
77.645;0.283;0.121
77.662;0.282;0.121
77.679;0.279;0.120
77.695;0.276;0.119
77.712;0.272;0.117
77.729;0.268;0.116
77.745;0.262;0.114
77.762;0.256;0.112
77.779;0.249;0.109
77.795;0.241;0.107
77.812;0.233;0.104
77.829;0.224;0.102
77.845;0.214;9.906E-2
77.862;0.204;9.610E-2
77.879;0.192;9.323E-2
77.895;0.181;9.020E-2
77.912;0.168;8.730E-2
77.929;0.155;8.443E-2
77.945;0.142;8.174E-2
77.962;0.128;7.891E-2
77.979;0.114;7.645E-2
77.995;9.937E-2;7.397E-2
78.012;8.430E-2;7.169E-2
78.029;6.916E-2;6.961E-2
78.045;5.328E-2;6.777E-2
78.062;3.744E-2;6.608E-2
78.079;2.147E-2;6.475E-2
78.095;5.182E-3;6.358E-2
78.112;-1.114E-2;6.266E-2
78.129;-2.763E-2;6.218E-2
78.145;-4.395E-2;6.171E-2
78.162;-6.028E-2;6.175E-2
78.179;-7.671E-2;6.189E-2
78.195;-9.279E-2;6.234E-2
78.212;-0.109;6.318E-2
78.228;-0.125;6.420E-2
78.245;-0.140;6.548E-2
78.262;-0.155;6.692E-2
78.279;-0.170;6.844E-2
78.295;-0.185;7.022E-2
78.312;-0.199;7.212E-2
78.329;-0.213;7.419E-2
78.345;-0.226;7.637E-2
78.362;-0.239;7.864E-2
78.378;-0.251;8.099E-2
78.395;-0.263;8.347E-2
78.412;-0.274;8.589E-2
78.428;-0.284;8.826E-2
78.445;-0.294;9.067E-2
78.462;-0.303;9.301E-2
78.478;-0.311;9.518E-2
78.495;-0.319;9.724E-2
78.512;-0.326;9.915E-2
78.528;-0.332;0.101
78.545;-0.337;0.102
78.562;-0.342;0.104
78.578;-0.346;0.105
78.595;-0.349;0.106
78.612;-0.351;0.107
78.628;-0.353;0.107
78.645;-0.353;0.107
78.662;-0.353;0.107
78.678;-0.352;0.107
78.695;-0.351;0.106
78.712;-0.348;0.105
78.728;-0.345;0.104
78.745;-0.340;0.103
78.762;-0.335;0.102
78.778;-0.330;9.987E-2
78.795;-0.323;9.802E-2
78.812;-0.316;9.606E-2
78.828;-0.308;9.401E-2
78.845;-0.299;9.175E-2
78.862;-0.290;8.931E-2
78.878;-0.280;8.701E-2
78.895;-0.269;8.443E-2
78.912;-0.258;8.206E-2
78.928;-0.246;7.960E-2
78.945;-0.233;7.732E-2
78.962;-0.220;7.493E-2
78.978;-0.207;7.276E-2
78.995;-0.193;7.084E-2
79.012;-0.178;6.893E-2
79.028;-0.163;6.727E-2
79.045;-0.148;6.571E-2
79.062;-0.133;6.443E-2
79.078;-0.117;6.333E-2
79.095;-0.101;6.257E-2
79.112;-8.467E-2;6.199E-2
79.128;-6.842E-2;6.167E-2
79.145;-5.205E-2;6.158E-2
79.162;-3.584E-2;6.183E-2
79.178;-1.948E-2;6.224E-2
79.195;-3.095E-3;6.315E-2
79.212;1.307E-2;6.419E-2
79.228;2.924E-2;6.548E-2
79.245;4.509E-2;6.716E-2
79.262;6.071E-2;6.890E-2
79.278;7.593E-2;7.079E-2
79.295;9.101E-2;7.290E-2
79.311;0.106;7.530E-2
79.328;0.120;7.793E-2
79.345;0.134;8.037E-2
79.362;0.147;8.316E-2
79.378;0.160;8.598E-2
79.395;0.173;8.888E-2
79.412;0.184;9.175E-2
79.428;0.196;9.467E-2
79.445;0.206;9.744E-2
79.462;0.216;0.100
79.478;0.226;0.103
79.495;0.234;0.105
79.511;0.242;0.108
79.528;0.250;0.110
79.545;0.256;0.112
79.562;0.262;0.114
79.578;0.267;0.116
79.595;0.271;0.117
79.611;0.275;0.119
79.628;0.277;0.120
79.645;0.279;0.120
79.661;0.281;0.121
79.678;0.281;0.121
79.695;0.281;0.121
79.711;0.279;0.120
79.728;0.277;0.120
79.745;0.275;0.119
79.762;0.271;0.118
79.778;0.267;0.116
