;massa_A;
93.108;-0.177;5.885E-2
93.125;-0.164;5.648E-2
93.141;-0.149;5.424E-2
93.158;-0.135;5.212E-2
93.175;-0.120;5.019E-2
93.191;-0.105;4.843E-2
93.208;-8.974E-2;4.696E-2
93.225;-7.411E-2;4.555E-2
93.241;-5.853E-2;4.454E-2
93.258;-4.252E-2;4.370E-2
93.275;-2.652E-2;4.312E-2
93.291;-1.038E-2;4.273E-2
93.308;5.674E-3;4.269E-2
93.325;2.172E-2;4.287E-2
93.341;3.758E-2;4.327E-2
93.358;5.325E-2;4.396E-2
93.375;6.877E-2;4.474E-2
93.391;8.406E-2;4.584E-2
93.408;9.895E-2;4.728E-2
93.424;0.114;4.865E-2
93.441;0.128;5.045E-2
93.458;0.142;5.235E-2
93.474;0.155;5.430E-2
93.491;0.169;5.626E-2
93.508;0.181;5.855E-2
93.524;0.193;6.072E-2
93.541;0.204;6.296E-2
93.558;0.215;6.526E-2
93.575;0.225;6.738E-2
93.591;0.235;6.953E-2
93.608;0.244;7.168E-2
93.624;0.252;7.372E-2
93.641;0.259;7.548E-2
93.658;0.266;7.730E-2
93.674;0.272;7.894E-2
93.691;0.277;8.055E-2
93.708;0.282;8.183E-2
93.724;0.285;8.288E-2
93.741;0.288;8.386E-2
93.758;0.291;8.449E-2
93.774;0.292;8.500E-2
93.791;0.293;8.508E-2
93.808;0.293;8.494E-2
93.824;0.292;8.464E-2
93.841;0.290;8.414E-2
93.858;0.288;8.330E-2
93.874;0.285;8.229E-2
93.891;0.281;8.122E-2
93.908;0.276;8.001E-2
93.924;0.271;7.840E-2
93.941;0.264;7.678E-2
93.958;0.258;7.489E-2
93.974;0.250;7.310E-2
93.991;0.242;7.102E-2
94.008;0.233;6.877E-2
94.024;0.223;6.650E-2
94.041;0.213;6.434E-2
94.058;0.202;6.206E-2
94.074;0.191;5.997E-2
94.091;0.179;5.770E-2
94.108;0.167;5.560E-2
94.124;0.154;5.364E-2
94.141;0.141;5.173E-2
94.158;0.127;5.005E-2
94.174;0.113;4.838E-2
94.191;9.842E-2;4.700E-2
94.208;8.362E-2;4.565E-2
94.224;6.883E-2;4.452E-2
94.241;5.344E-2;4.373E-2
94.258;3.785E-2;4.311E-2
94.274;2.248E-2;4.271E-2
94.291;6.791E-3;4.259E-2
94.308;-9.082E-3;4.276E-2
94.324;-2.497E-2;4.306E-2
94.341;-4.056E-2;4.368E-2
94.358;-5.632E-2;4.453E-2
94.374;-7.194E-2;4.563E-2
94.391;-8.735E-2;4.694E-2
94.408;-0.103;4.840E-2
94.424;-0.118;5.018E-2
94.441;-0.132;5.199E-2
94.458;-0.147;5.404E-2
94.474;-0.161;5.640E-2
94.491;-0.175;5.880E-2
94.508;-0.188;6.125E-2
94.524;-0.201;6.383E-2
94.541;-0.213;6.651E-2
94.557;-0.225;6.914E-2
94.574;-0.236;7.188E-2
94.591;-0.247;7.446E-2
94.608;-0.257;7.706E-2
94.624;-0.266;7.946E-2
94.641;-0.274;8.184E-2
94.658;-0.282;8.405E-2
94.674;-0.290;8.616E-2
94.691;-0.296;8.820E-2
94.707;-0.302;9.015E-2
94.724;-0.307;9.179E-2
94.741;-0.312;9.326E-2
94.757;-0.315;9.455E-2
94.774;-0.318;9.540E-2
94.791;-0.320;9.601E-2
94.807;-0.321;9.640E-2
94.824;-0.322;9.638E-2
94.841;-0.321;9.619E-2
94.857;-0.320;9.577E-2
94.874;-0.318;9.521E-2
94.891;-0.315;9.426E-2
94.907;-0.312;9.311E-2
94.924;-0.308;9.171E-2
94.941;-0.303;9.014E-2
94.957;-0.297;8.839E-2
94.974;-0.290;8.642E-2
94.991;-0.283;8.422E-2
95.007;-0.275;8.189E-2
95.024;-0.267;7.934E-2
95.041;-0.257;7.687E-2
95.057;-0.248;7.427E-2
95.074;-0.237;7.163E-2
95.091;-0.226;6.902E-2
95.107;-0.215;6.641E-2
95.124;-0.203;6.385E-2
95.141;-0.190;6.125E-2
95.157;-0.177;5.883E-2
95.174;-0.164;5.657E-2
95.191;-0.150;5.426E-2
95.207;-0.135;5.217E-2
95.224;-0.121;5.026E-2
95.241;-0.106;4.849E-2
95.257;-9.098E-2;4.700E-2
95.274;-7.569E-2;4.560E-2
95.291;-6.045E-2;4.454E-2
95.307;-4.491E-2;4.375E-2
95.324;-2.929E-2;4.313E-2
95.341;-1.361E-2;4.265E-2
95.357;2.046E-3;4.254E-2
95.374;1.760E-2;4.253E-2
95.391;3.317E-2;4.288E-2
95.407;4.865E-2;4.353E-2
95.424;6.378E-2;4.440E-2
95.441;7.869E-2;4.545E-2
95.457;9.345E-2;4.659E-2
95.474;0.108;4.791E-2
95.491;0.122;4.951E-2
95.507;0.136;5.134E-2
95.524;0.149;5.297E-2
95.541;0.162;5.499E-2
95.557;0.175;5.695E-2
95.574;0.187;5.899E-2
95.591;0.198;6.127E-2
95.607;0.209;6.367E-2
95.624;0.219;6.579E-2
95.641;0.229;6.784E-2
95.657;0.238;6.997E-2
95.674;0.246;7.205E-2
95.691;0.254;7.410E-2
95.707;0.261;7.587E-2
95.724;0.267;7.757E-2
95.741;0.273;7.906E-2
95.757;0.278;8.046E-2
95.774;0.282;8.171E-2
95.791;0.285;8.268E-2
95.807;0.288;8.340E-2
95.824;0.290;8.372E-2
95.840;0.291;8.413E-2
95.857;0.291;8.410E-2
95.874;0.290;8.401E-2
95.890;0.289;8.372E-2
95.907;0.287;8.303E-2
95.924;0.284;8.226E-2
95.940;0.280;8.116E-2
95.957;0.276;8.006E-2
95.974;0.271;7.858E-2
95.991;0.265;7.684E-2
96.007;0.258;7.506E-2
96.024;0.251;7.320E-2
96.040;0.243;7.128E-2
96.057;0.234;6.919E-2
96.074;0.225;6.702E-2
96.090;0.214;6.478E-2
96.107;0.204;6.243E-2
96.124;0.193;6.032E-2
96.140;0.181;5.819E-2
96.157;0.168;5.602E-2
96.174;0.155;5.388E-2
96.190;0.142;5.193E-2
96.207;0.128;5.021E-2
96.224;0.114;4.847E-2
96.240;9.932E-2;4.706E-2
96.257;8.428E-2;4.577E-2
96.274;6.952E-2;4.450E-2
96.290;5.418E-2;4.370E-2
96.307;3.861E-2;4.311E-2
96.324;2.315E-2;4.268E-2
96.340;7.465E-3;4.261E-2
96.357;-8.257E-3;4.269E-2
96.374;-2.406E-2;4.305E-2
96.390;-3.968E-2;4.361E-2
96.407;-5.531E-2;4.450E-2
96.424;-7.073E-2;4.548E-2
96.440;-8.587E-2;4.670E-2
96.457;-0.101;4.832E-2
96.474;-0.116;5.002E-2
96.490;-0.130;5.191E-2
96.507;-0.144;5.374E-2
96.524;-0.158;5.582E-2
96.540;-0.172;5.813E-2
96.557;-0.185;6.062E-2
96.574;-0.197;6.311E-2
96.590;-0.209;6.550E-2
96.607;-0.221;6.802E-2
96.624;-0.232;7.054E-2
96.640;-0.242;7.311E-2
96.657;-0.252;7.577E-2
96.674;-0.261;7.824E-2
96.690;-0.270;8.047E-2
96.707;-0.278;8.274E-2
96.724;-0.285;8.475E-2
96.740;-0.292;8.686E-2
96.757;-0.297;8.869E-2
96.774;-0.302;9.040E-2
96.790;-0.307;9.173E-2
96.807;-0.310;9.294E-2
96.824;-0.313;9.380E-2
96.840;-0.316;9.459E-2
96.857;-0.317;9.504E-2
96.874;-0.318;9.526E-2
96.890;-0.318;9.524E-2
96.907;-0.317;9.501E-2
96.924;-0.316;9.448E-2
96.940;-0.313;9.367E-2
96.957;-0.310;9.267E-2
96.973;-0.306;9.146E-2
96.990;-0.302;8.996E-2
97.007;-0.296;8.816E-2
97.023;-0.290;8.632E-2
97.040;-0.284;8.409E-2
97.057;-0.276;8.201E-2
97.074;-0.268;7.984E-2
97.090;-0.259;7.742E-2
97.107;-0.250;7.489E-2
97.123;-0.240;7.248E-2
97.140;-0.229;6.978E-2
97.157;-0.218;6.715E-2
97.173;-0.206;6.464E-2
97.190;-0.194;6.204E-2
97.207;-0.181;5.963E-2
97.223;-0.167;5.726E-2
97.240;-0.153;5.494E-2
97.257;-0.139;5.285E-2
97.273;-0.125;5.085E-2
97.290;-0.110;4.916E-2
97.307;-9.468E-2;4.764E-2
97.323;-7.918E-2;4.625E-2
97.340;-6.368E-2;4.512E-2
97.357;-4.809E-2;4.421E-2
97.373;-3.235E-2;4.363E-2
97.390;-1.665E-2;4.313E-2
97.407;-7.898E-4;4.292E-2
97.423;1.494E-2;4.293E-2
97.440;3.070E-2;4.339E-2
97.457;4.612E-2;4.390E-2
97.473;6.148E-2;4.459E-2
97.490;7.650E-2;4.557E-2
97.507;9.131E-2;4.672E-2
97.523;0.106;4.822E-2
97.540;0.120;4.993E-2
97.557;0.134;5.160E-2
97.573;0.147;5.338E-2
97.590;0.160;5.540E-2
97.607;0.172;5.730E-2
97.623;0.184;5.951E-2
97.640;0.195;6.161E-2
97.657;0.206;6.370E-2
97.673;0.217;6.590E-2
97.690;0.226;6.808E-2
97.707;0.235;7.010E-2
97.723;0.243;7.201E-2
97.740;0.251;7.376E-2
97.757;0.257;7.548E-2
97.773;0.264;7.710E-2
97.790;0.269;7.852E-2
97.807;0.274;7.981E-2
97.823;0.278;8.094E-2
97.840;0.281;8.178E-2
97.856;0.284;8.246E-2
97.873;0.286;8.304E-2
97.890;0.287;8.325E-2
97.907;0.287;8.331E-2
97.923;0.287;8.319E-2
97.940;0.285;8.265E-2
97.957;0.283;8.225E-2
97.973;0.281;8.144E-2
97.990;0.277;8.044E-2
98.007;0.273;7.926E-2
98.023;0.268;7.787E-2
98.040;0.263;7.637E-2
98.057;0.257;7.483E-2
98.073;0.249;7.304E-2
98.090;0.242;7.099E-2
98.107;0.233;6.906E-2
98.123;0.224;6.700E-2
98.140;0.214;6.486E-2
98.157;0.204;6.264E-2
98.173;0.194;6.052E-2
98.190;0.182;5.834E-2
98.207;0.170;5.641E-2
98.223;0.158;5.434E-2
98.240;0.145;5.245E-2
98.257;0.132;5.074E-2
98.273;0.118;4.908E-2
98.290;0.104;4.765E-2
98.306;8.919E-2;4.635E-2
98.323;7.461E-2;4.515E-2
98.340;5.944E-2;4.437E-2
98.356;4.411E-2;4.369E-2
98.373;2.881E-2;4.329E-2
98.390;1.323E-2;4.284E-2
98.407;-2.447E-3;4.291E-2
98.423;-1.800E-2;4.314E-2
98.440;-3.364E-2;4.365E-2
98.456;-4.938E-2;4.447E-2
98.473;-6.501E-2;4.539E-2
98.490;-8.030E-2;4.658E-2
98.506;-9.544E-2;4.786E-2
98.523;-0.110;4.949E-2
98.540;-0.125;5.122E-2
98.556;-0.140;5.316E-2
98.573;-0.154;5.528E-2
98.590;-0.167;5.748E-2
98.606;-0.181;5.988E-2
98.623;-0.193;6.230E-2
98.640;-0.206;6.482E-2
98.656;-0.217;6.734E-2
98.673;-0.228;6.987E-2
98.690;-0.239;7.233E-2
98.706;-0.249;7.489E-2
98.723;-0.258;7.744E-2
98.740;-0.267;7.978E-2
98.756;-0.275;8.214E-2
98.773;-0.282;8.423E-2
98.790;-0.289;8.618E-2
98.806;-0.295;8.804E-2
98.823;-0.300;8.965E-2
98.840;-0.305;9.111E-2
98.856;-0.308;9.220E-2
98.873;-0.311;9.314E-2
98.890;-0.314;9.368E-2
98.906;-0.315;9.425E-2
98.923;-0.316;9.440E-2
98.940;-0.316;9.434E-2
98.956;-0.315;9.406E-2
98.973;-0.313;9.361E-2
98.990;-0.311;9.277E-2
99.006;-0.308;9.179E-2
99.023;-0.304;9.049E-2
99.040;-0.299;8.898E-2
99.056;-0.294;8.732E-2
99.073;-0.288;8.552E-2
99.090;-0.281;8.340E-2
99.106;-0.274;8.117E-2
99.123;-0.266;7.905E-2
99.140;-0.257;7.666E-2
99.156;-0.248;7.433E-2
99.173;-0.238;7.174E-2
99.190;-0.228;6.938E-2
99.206;-0.217;6.683E-2
99.223;-0.205;6.442E-2
99.240;-0.193;6.182E-2
99.256;-0.180;5.946E-2
99.273;-0.167;5.724E-2
99.290;-0.154;5.506E-2
99.306;-0.140;5.303E-2
99.323;-0.126;5.110E-2
99.340;-0.112;4.921E-2
99.356;-9.687E-2;4.784E-2
99.373;-8.196E-2;4.639E-2
99.389;-6.669E-2;4.516E-2
99.406;-5.141E-2;4.423E-2
99.423;-3.598E-2;4.355E-2
99.440;-2.040E-2;4.314E-2
99.456;-5.051E-3;4.295E-2
99.473;1.039E-2;4.291E-2
99.490;2.581E-2;4.311E-2
99.506;4.119E-2;4.349E-2
99.523;5.639E-2;4.424E-2
99.539;7.134E-2;4.527E-2
99.556;8.581E-2;4.639E-2
99.573;0.100;4.778E-2
99.589;0.115;4.905E-2
99.606;0.128;5.074E-2
99.623;0.142;5.266E-2
99.639;0.155;5.456E-2
99.656;0.167;5.650E-2
99.673;0.179;5.856E-2
99.689;0.191;6.053E-2
99.706;0.202;6.282E-2
99.723;0.212;6.502E-2
99.739;0.222;6.708E-2
99.756;0.231;6.920E-2
99.773;0.240;7.114E-2
99.789;0.248;7.310E-2
99.806;0.255;7.484E-2
99.823;0.261;7.661E-2
99.839;0.267;7.819E-2
99.856;0.272;7.943E-2
99.873;0.276;8.063E-2
99.889;0.280;8.160E-2
99.906;0.283;8.241E-2
99.923;0.285;8.300E-2
99.939;0.286;8.331E-2
99.956;0.287;8.339E-2
99.973;0.286;8.319E-2
99.989;0.285;8.301E-2
100.006;0.283;8.249E-2
100.023;0.280;8.159E-2
100.039;0.277;8.069E-2
100.056;0.273;7.945E-2
100.073;0.268;7.808E-2
100.089;0.262;7.661E-2
100.106;0.256;7.499E-2
100.123;0.249;7.317E-2
100.139;0.241;7.137E-2
100.156;0.233;6.919E-2
100.173;0.223;6.725E-2
100.189;0.214;6.512E-2
100.206;0.204;6.302E-2
100.223;0.193;6.076E-2
100.239;0.181;5.865E-2
100.256;0.169;5.667E-2
100.273;0.157;5.481E-2
100.289;0.144;5.289E-2
100.306;0.131;5.096E-2
100.323;0.117;4.937E-2
100.339;0.103;4.786E-2
100.356;8.865E-2;4.653E-2
100.372;7.419E-2;4.530E-2
100.389;5.941E-2;4.449E-2
100.406;4.439E-2;4.375E-2
100.423;2.911E-2;4.317E-2
100.439;1.400E-2;4.291E-2
100.456;-1.309E-3;4.292E-2
100.473;-1.674E-2;4.310E-2
100.489;-3.198E-2;4.354E-2
100.506;-4.723E-2;4.421E-2
100.523;-6.247E-2;4.510E-2
100.539;-7.751E-2;4.624E-2
100.556;-9.230E-2;4.768E-2
100.573;-0.107;4.914E-2
100.589;-0.122;5.086E-2
100.606;-0.136;5.272E-2
100.623;-0.150;5.471E-2
100.639;-0.163;5.693E-2
100.656;-0.176;5.909E-2
100.673;-0.189;6.144E-2
100.689;-0.201;6.380E-2
100.706;-0.212;6.631E-2
100.723;-0.224;6.889E-2
100.739;-0.234;7.140E-2
100.756;-0.244;7.367E-2
100.772;-0.254;7.602E-2
100.789;-0.263;7.840E-2
100.806;-0.271;8.059E-2
100.823;-0.278;8.293E-2
100.839;-0.285;8.492E-2
100.856;-0.291;8.675E-2
100.872;-0.297;8.822E-2
100.889;-0.301;8.965E-2
100.906;-0.305;9.095E-2
100.922;-0.309;9.202E-2
100.939;-0.311;9.282E-2
100.956;-0.313;9.346E-2
100.972;-0.314;9.377E-2
100.989;-0.314;9.378E-2
101.006;-0.314;9.357E-2
101.022;-0.312;9.327E-2
101.039;-0.310;9.265E-2
101.056;-0.308;9.177E-2
101.072;-0.304;9.060E-2
101.089;-0.300;8.917E-2
101.106;-0.295;8.747E-2
101.122;-0.289;8.566E-2
101.139;-0.282;8.374E-2
101.156;-0.275;8.171E-2
101.172;-0.267;7.940E-2
101.189;-0.259;7.692E-2
101.206;-0.249;7.448E-2
101.222;-0.240;7.201E-2
101.239;-0.229;6.944E-2
101.256;-0.218;6.694E-2
101.272;-0.207;6.444E-2
101.289;-0.195;6.200E-2
101.306;-0.182;5.967E-2
101.322;-0.169;5.740E-2
101.339;-0.156;5.510E-2
101.356;-0.142;5.308E-2
101.372;-0.128;5.109E-2
101.389;-0.113;4.930E-2
101.406;-9.843E-2;4.780E-2
101.422;-8.342E-2;4.642E-2
101.439;-6.838E-2;4.515E-2
101.456;-5.286E-2;4.430E-2
101.472;-3.755E-2;4.357E-2
101.489;-2.214E-2;4.312E-2
101.506;-6.618E-3;4.280E-2
101.522;8.739E-3;4.286E-2
101.539;2.398E-2;4.301E-2
101.556;3.919E-2;4.341E-2
101.572;5.401E-2;4.415E-2
101.589;6.879E-2;4.492E-2
101.606;8.339E-2;4.584E-2
101.622;9.749E-2;4.716E-2
101.639;0.112;4.857E-2
101.656;0.125;5.017E-2
101.672;0.138;5.191E-2
101.689;0.151;5.368E-2
101.706;0.164;5.546E-2
101.722;0.175;5.762E-2
101.739;0.187;5.961E-2
101.756;0.197;6.167E-2
101.772;0.208;6.381E-2
101.789;0.217;6.579E-2
101.805;0.227;6.781E-2
101.822;0.235;6.963E-2
101.839;0.243;7.154E-2
101.856;0.250;7.343E-2
101.872;0.257;7.509E-2
101.889;0.262;7.663E-2
101.906;0.267;7.812E-2
101.922;0.272;7.929E-2
101.939;0.276;8.028E-2
101.955;0.279;8.102E-2
101.972;0.281;8.155E-2
101.989;0.282;8.191E-2
102.005;0.283;8.201E-2
102.022;0.283;8.205E-2
102.039;0.282;8.192E-2
102.055;0.281;8.136E-2
102.072;0.278;8.081E-2
102.089;0.275;7.990E-2
102.106;0.271;7.892E-2
102.122;0.267;7.766E-2
102.139;0.262;7.622E-2
102.155;0.256;7.455E-2
102.172;0.249;7.283E-2
102.189;0.242;7.102E-2
102.205;0.234;6.895E-2
102.222;0.225;6.699E-2
102.239;0.216;6.490E-2
102.255;0.206;6.288E-2
102.272;0.195;6.070E-2
102.289;0.184;5.846E-2
102.305;0.172;5.650E-2
102.322;0.160;5.446E-2
102.339;0.147;5.258E-2
102.355;0.134;5.068E-2
102.372;0.121;4.919E-2
102.389;0.107;4.770E-2
102.405;9.203E-2;4.631E-2
102.422;7.756E-2;4.508E-2
102.439;6.263E-2;4.419E-2
102.455;4.760E-2;4.333E-2
102.472;3.249E-2;4.276E-2
102.489;1.681E-2;4.253E-2
102.505;1.605E-3;4.234E-2
102.522;-1.397E-2;4.245E-2
102.539;-2.935E-2;4.283E-2
102.555;-4.489E-2;4.353E-2
102.572;-6.009E-2;4.439E-2
102.589;-7.529E-2;4.551E-2
102.605;-9.021E-2;4.677E-2
102.622;-0.105;4.842E-2
102.639;-0.120;5.010E-2
102.655;-0.134;5.201E-2
102.672;-0.148;5.390E-2
102.689;-0.161;5.612E-2
102.705;-0.174;5.831E-2
102.722;-0.187;6.072E-2
102.739;-0.199;6.312E-2
102.755;-0.211;6.554E-2
102.772;-0.222;6.797E-2
102.788;-0.232;7.034E-2
102.805;-0.242;7.285E-2
102.822;-0.251;7.517E-2
102.838;-0.260;7.745E-2
102.855;-0.268;7.966E-2
102.872;-0.275;8.185E-2
102.889;-0.282;8.388E-2
102.905;-0.288;8.565E-2
102.922;-0.294;8.729E-2
102.939;-0.298;8.873E-2
102.955;-0.302;9.000E-2
102.972;-0.306;9.111E-2
102.989;-0.308;9.193E-2
103.005;-0.310;9.252E-2
103.022;-0.311;9.292E-2
103.039;-0.311;9.296E-2
103.055;-0.311;9.276E-2
103.072;-0.309;9.237E-2
103.089;-0.307;9.163E-2
103.105;-0.305;9.084E-2
103.122;-0.301;8.986E-2
103.139;-0.297;8.844E-2
103.155;-0.292;8.706E-2
103.172;-0.287;8.541E-2
103.189;-0.281;8.370E-2
103.205;-0.274;8.160E-2
103.222;-0.266;7.931E-2
103.239;-0.258;7.716E-2
103.255;-0.249;7.492E-2
103.272;-0.240;7.252E-2
103.288;-0.229;7.016E-2
103.305;-0.219;6.772E-2
103.322;-0.208;6.531E-2
103.338;-0.196;6.290E-2
103.355;-0.184;6.054E-2
103.372;-0.171;5.822E-2
103.388;-0.158;5.601E-2
103.405;-0.144;5.379E-2
103.422;-0.131;5.173E-2
103.438;-0.116;4.998E-2
103.455;-0.102;4.846E-2
103.472;-8.713E-2;4.700E-2
103.488;-7.217E-2;4.575E-2
103.505;-5.700E-2;4.465E-2
103.522;-4.177E-2;4.382E-2
103.538;-2.631E-2;4.329E-2
103.555;-1.083E-2;4.290E-2
103.572;4.498E-3;4.280E-2
103.588;1.971E-2;4.294E-2
103.605;3.492E-2;4.329E-2
103.622;5.007E-2;4.386E-2
103.638;6.493E-2;4.465E-2
103.655;7.949E-2;4.569E-2
103.672;9.413E-2;4.683E-2
103.688;0.108;4.815E-2
103.705;0.122;4.968E-2
103.722;0.135;5.129E-2
103.738;0.148;5.305E-2
103.755;0.161;5.512E-2
103.772;0.173;5.699E-2
103.788;0.185;5.901E-2
103.805;0.196;6.113E-2
103.822;0.206;6.326E-2
103.838;0.216;6.525E-2
103.855;0.225;6.724E-2
103.872;0.233;6.919E-2
103.888;0.241;7.112E-2
103.905;0.248;7.292E-2
103.922;0.255;7.448E-2
103.938;0.261;7.593E-2
103.955;0.266;7.740E-2
103.972;0.270;7.856E-2
103.988;0.274;7.944E-2
104.005;0.277;8.020E-2
104.022;0.279;8.072E-2
104.038;0.280;8.110E-2
104.055;0.281;8.125E-2
104.072;0.281;8.133E-2
104.088;0.280;8.106E-2
104.105;0.278;8.053E-2
104.122;0.276;7.991E-2
104.138;0.273;7.910E-2
104.155;0.269;7.807E-2
104.172;0.264;7.680E-2
104.188;0.259;7.532E-2
104.205;0.253;7.380E-2
104.221;0.247;7.214E-2
104.238;0.239;7.030E-2
104.255;0.232;6.840E-2
104.272;0.223;6.645E-2
104.288;0.214;6.451E-2
104.305;0.204;6.233E-2
104.322;0.194;6.041E-2
104.338;0.183;5.838E-2
104.355;0.171;5.638E-2
104.371;0.159;5.445E-2
104.388;0.147;5.259E-2
104.405;0.134;5.087E-2
104.421;0.121;4.914E-2
104.438;0.107;4.775E-2
104.455;9.321E-2;4.642E-2
104.471;7.910E-2;4.528E-2
104.488;6.464E-2;4.432E-2
104.505;5.000E-2;4.359E-2
104.522;3.518E-2;4.301E-2
104.538;2.006E-2;4.270E-2
104.555;5.005E-3;4.271E-2
104.571;-1.019E-2;4.286E-2
104.588;-2.551E-2;4.312E-2
104.605;-4.058E-2;4.374E-2
104.621;-5.573E-2;4.453E-2
104.638;-7.072E-2;4.557E-2
104.655;-8.550E-2;4.677E-2
104.671;-0.100;4.829E-2
104.688;-0.115;4.986E-2
104.705;-0.129;5.174E-2
104.721;-0.143;5.367E-2
104.738;-0.156;5.577E-2
104.755;-0.170;5.799E-2
104.771;-0.182;6.023E-2
104.788;-0.194;6.261E-2
104.805;-0.206;6.496E-2
104.821;-0.217;6.738E-2
104.838;-0.228;6.973E-2
104.855;-0.238;7.210E-2
104.871;-0.248;7.450E-2
104.888;-0.257;7.676E-2
104.905;-0.265;7.913E-2
104.921;-0.273;8.124E-2
104.938;-0.280;8.332E-2
104.955;-0.287;8.517E-2
104.971;-0.292;8.697E-2
104.988;-0.297;8.848E-2
105.005;-0.301;8.989E-2
105.021;-0.305;9.079E-2
105.038;-0.307;9.186E-2
105.055;-0.309;9.249E-2
105.071;-0.310;9.295E-2
105.088;-0.310;9.295E-2
105.105;-0.310;9.279E-2
105.121;-0.309;9.242E-2
105.138;-0.307;9.191E-2
105.155;-0.304;9.102E-2
105.171;-0.301;8.995E-2
105.188;-0.297;8.859E-2
105.205;-0.292;8.718E-2
105.221;-0.287;8.536E-2
105.238;-0.280;8.354E-2
105.255;-0.273;8.154E-2
105.271;-0.266;7.928E-2
105.288;-0.257;7.699E-2
105.304;-0.248;7.464E-2
105.321;-0.239;7.210E-2
105.338;-0.229;6.958E-2
105.355;-0.218;6.709E-2
105.371;-0.207;6.469E-2
105.388;-0.195;6.232E-2
105.405;-0.183;5.985E-2
105.421;-0.171;5.757E-2
105.438;-0.157;5.527E-2
105.455;-0.144;5.324E-2
105.471;-0.130;5.127E-2
105.488;-0.116;4.941E-2
105.505;-0.102;4.787E-2
105.521;-8.736E-2;4.645E-2
105.538;-7.265E-2;4.519E-2
105.555;-5.786E-2;4.421E-2
105.571;-4.277E-2;4.348E-2
105.588;-2.791E-2;4.299E-2
105.605;-1.264E-2;4.260E-2
105.621;2.387E-3;4.265E-2
105.638;1.742E-2;4.278E-2
105.655;3.229E-2;4.315E-2
105.671;4.716E-2;4.365E-2
105.688;6.178E-2;4.436E-2
105.705;7.633E-2;4.538E-2
105.721;9.045E-2;4.649E-2
105.738;0.104;4.780E-2
105.754;0.118;4.928E-2
105.771;0.131;5.081E-2
105.788;0.144;5.260E-2
105.804;0.156;5.436E-2
105.821;0.168;5.623E-2
105.838;0.180;5.821E-2
105.855;0.191;6.011E-2
105.871;0.201;6.216E-2
105.888;0.211;6.421E-2
105.904;0.220;6.620E-2
105.921;0.229;6.812E-2
105.938;0.237;7.000E-2
105.954;0.245;7.186E-2
105.971;0.251;7.347E-2
105.988;0.257;7.513E-2
106.004;0.263;7.656E-2
106.021;0.267;7.771E-2
106.038;0.271;7.871E-2
106.054;0.274;7.952E-2
106.071;0.277;8.012E-2
106.088;0.278;8.057E-2
106.104;0.279;8.085E-2
106.121;0.279;8.088E-2
106.138;0.279;8.065E-2
106.154;0.277;8.037E-2
106.171;0.275;7.993E-2
106.188;0.273;7.905E-2
106.204;0.269;7.813E-2
106.221;0.265;7.700E-2
106.238;0.260;7.558E-2
106.254;0.254;7.419E-2
106.271;0.248;7.260E-2
106.288;0.240;7.092E-2
106.304;0.233;6.910E-2
106.321;0.224;6.710E-2
106.338;0.215;6.510E-2
106.354;0.205;6.315E-2
106.371;0.194;6.104E-2
106.388;0.184;5.887E-2
106.404;0.172;5.687E-2
106.421;0.160;5.488E-2
106.438;0.148;5.295E-2
106.454;0.135;5.102E-2
106.471;0.121;4.946E-2
106.488;0.108;4.792E-2
106.504;9.370E-2;4.650E-2
106.521;7.948E-2;4.538E-2
106.538;6.508E-2;4.442E-2
106.554;5.042E-2;4.359E-2
106.571;3.540E-2;4.304E-2
106.588;2.049E-2;4.280E-2
106.604;5.335E-3;4.273E-2
106.621;-9.800E-3;4.279E-2
106.637;-2.515E-2;4.317E-2
106.654;-4.022E-2;4.377E-2
106.671;-5.516E-2;4.453E-2
106.688;-7.008E-2;4.545E-2
106.704;-8.483E-2;4.662E-2
106.721;-9.936E-2;4.810E-2
106.738;-0.114;4.959E-2
106.754;-0.128;5.134E-2
106.771;-0.141;5.308E-2
106.787;-0.155;5.519E-2
106.804;-0.168;5.728E-2
106.821;-0.180;5.957E-2
106.837;-0.192;6.202E-2
106.854;-0.204;6.431E-2
106.871;-0.215;6.684E-2
106.887;-0.225;6.927E-2
106.904;-0.235;7.168E-2
106.921;-0.245;7.408E-2
106.938;-0.253;7.629E-2
106.954;-0.262;7.837E-2
106.971;-0.269;8.059E-2
106.987;-0.276;8.245E-2
107.004;-0.282;8.426E-2
107.021;-0.288;8.583E-2
107.037;-0.293;8.721E-2
107.054;-0.297;8.849E-2
107.071;-0.301;8.959E-2
107.087;-0.303;9.048E-2
107.104;-0.305;9.110E-2
107.121;-0.307;9.155E-2
107.137;-0.307;9.165E-2
107.154;-0.307;9.171E-2
107.171;-0.306;9.140E-2
107.187;-0.305;9.091E-2
107.204;-0.303;9.022E-2
107.221;-0.300;8.926E-2
107.237;-0.296;8.811E-2
107.254;-0.291;8.671E-2
107.271;-0.286;8.497E-2
107.287;-0.280;8.316E-2
107.304;-0.273;8.132E-2
107.321;-0.266;7.919E-2
107.337;-0.258;7.695E-2
107.354;-0.250;7.479E-2
107.371;-0.240;7.261E-2
107.387;-0.231;7.010E-2
107.404;-0.220;6.780E-2
107.421;-0.209;6.532E-2
107.437;-0.198;6.300E-2
107.454;-0.186;6.061E-2
107.471;-0.173;5.828E-2
107.487;-0.160;5.607E-2
107.504;-0.147;5.392E-2
107.521;-0.133;5.190E-2
